19753,20357,604,0.8183962410934436,32.42105103,300,178.5263214,604,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.4,toRight1
27070,27672,602,0.7447306572448655,45.89474487,301,179.7894897,0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.4,toRight2
31286,31787,501,0.7981264709602209,36.29473877,200,179.7894897,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,toRight3
35096,35595,499,0.7475547327576345,45.6421051,303,180.8000031,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,toRight4
39005,39406,401,0.6561190919381339,62.23158264,201,180.9684143,0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.5,toRight5
42713,43114,401,0.4504209127221962,98.94737244,300,180.042099,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,toRight6
46323,46724,401,0.5063709224883503,88.08421326,301,178.4421082,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,toRight7
50131,50632,501,0.7449506445032429,45.72631836,200,179.2841949,501,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.5,toRight8
53136,54439,1303,0.8961698047600634,18.94737244,0,182.4842224,201,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.7272727272727274,toRight9
58447,59049,602,0.7129980852047323,50.94737244,301,177.5157928,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,toRight10
64360,65362,1002,0.9954400536583244,0.842102051,501,184.6736755,1002,0.5,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.25,upRight1
68869,69672,803,0.9703015876398059,5.389480591,501,181.4736938,0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,upRight2
73685,74380,695,0.982830795633464,3.452636719,294,201.0947418,595,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,upRight3
78088,78789,701,0.9660465055575919,6.147369385,401,181.0526276,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,upRight4
82497,83199,702,0.9438254724237851,10.18946838,301,181.3894806,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,upRight5
87408,88010,602,0.9671448642589077,5.978942871,301,181.9789429,0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.4,upRight6
91818,92620,802,0.9893764332104119,1.936843872,501,182.3157806,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,upRight7
96628,97344,716,0.9210284832485551,14.48420715,300,183.4105225,0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,upRight8
102042,102543,501,0.9444962421669438,10.02105713,300,180.5473633,0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,upRight9
106853,107354,501,0.961226297904704,7.242111206,300,186.7789459,501,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,upRight10
114779,115481,702,0.784064115934708,38.56842041,502,178.6105194,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,downRight1
120098,120702,604,0.6597353531360555,60.63157654,494,178.1894684,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,downRight2
126006,126507,501,0.8168947277658312,32.6736908,301,178.4421082,501,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,downRight3
131318,132019,701,0.8025930351110163,39.74737549,301,201.3473816,601,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,downRight4
136330,136931,601,0.7523718858663713,43.957901,300,177.5157928,601,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,downRight5
141449,142246,797,0.7743589007554019,40.75790405,496,180.6315613,797,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,downRight6
145751,147855,2104,0.8982268144919787,19.03158569,100,187.0,0,0.0,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.75,downRight7
152466,153067,601,0.8725445439967291,23.49473572,301,184.3368378,601,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,downRight8
157178,157679,501,0.7949656440379042,37.72631836,301,183.9999847,501,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.5,downRight9
162095,162589,494,0.776147671039249,39.83157349,302,177.9368286,494,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,downRight10
171515,172016,501,0.5756028996807286,77.05264282,201,181.5578918,501,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,toLeft1
176826,177327,501,0.45514632175668274,97.17895508,200,178.3578949,501,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,toLeft2
181436,181849,413,0.4471732758109956,100.4631653,200,181.7263184,413,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,toLeft3
185949,186450,501,0.5887671643503538,72.75790405,114,176.9263,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,toLeft4
190158,190760,602,0.7142857143591528,50.02105713,301,175.0737,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,toLeft5
194768,195369,601,0.6828844756982112,61.47367859,300,193.8526306,401,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6000000000000001,toLeft6
199176,199677,501,0.6260163037827093,65.85263062,201,176.0842285,501,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,toLeft7
203387,203989,602,0.7448242722985214,44.63157654,301,174.9052582,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4,toLeft8
207701,208402,701,0.7093409310582014,51.62104797,401,177.5999908,701,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6000000000000001,toLeft9
212510,213011,501,0.6082177895739646,69.05264282,200,176.2526245,501,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,toLeft10
219024,219425,401,0.6454703270504285,68.54737854,100,193.3473663,301,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,upLeft1
223733,224035,302,0.4175422298580843,107.3684235,102,184.3368378,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,upLeft2
228464,228954,490,0.4289605089621244,105.9368439,303,185.5157928,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,upLeft3
233463,233864,401,0.5435085454578136,82.61053467,100,180.9684143,0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.5,upLeft4
237873,238775,902,0.8981481131930499,18.52632141,701,181.8947296,0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,upLeft5
243389,243890,501,0.44229885486144793,102.1473694,301,183.1578979,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,upLeft6
248502,248702,200,0.5969725342676893,71.74737549,100,178.0210571,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,upLeft7
254615,254916,301,0.612476295933548,69.05264282,200,178.1894684,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,upLeft8
259127,259527,400,0.5009173778960898,91.62106323,206,183.578949,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,upLeft9
263738,264239,501,0.42817811011934614,104.9263153,300,183.494751,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,upLeft10
269248,269850,602,0.8767421871523057,23.83157349,101,193.3473663,402,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,downLeft1
273658,274259,601,0.8999999834617579,18.44210815,300,184.421051,601,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,downLeft2
278269,278871,602,0.9803473737005033,3.621047974,301,184.2526245,602,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6000000000000001,downLeft3
283584,284012,428,0.9851783466981514,2.694732666,206,181.8105316,428,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,downLeft4
288609,289211,602,0.9852194217245943,2.694732666,301,182.3157806,602,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,downLeft5
293218,294030,812,0.9848762687606386,2.778945923,401,183.7473755,812,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,downLeft6
297928,298530,602,0.9802117124713331,3.621047974,301,182.9894562,602,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,downLeft7
302538,303039,501,0.9898897114704275,1.852630615,300,183.2421112,501,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,downLeft8
308051,308753,702,0.9876373764221297,2.273681641,501,183.9157867,702,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,downLeft9
313361,313963,602,0.9855948337682691,2.610519409,304,181.2210541,602,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,downLeft10

